DateTime,Consumption,Month,Year,Date,Time,Week,Day
2019-08-26 11:00:00,9042,8,2019,2019-08-26,11:00:00,35,Monday
2019-08-26 12:00:00,9051,8,2019,2019-08-26,12:00:00,35,Monday
2019-08-26 13:00:00,9016,8,2019,2019-08-26,13:00:00,35,Monday
2019-08-26 14:00:00,9020,8,2019,2019-08-26,14:00:00,35,Monday
2019-08-26 15:00:00,8915,8,2019,2019-08-26,15:00:00,35,Monday
2019-08-26 16:00:00,8887,8,2019,2019-08-26,16:00:00,35,Monday
2019-08-26 17:00:00,8838,8,2019,2019-08-26,17:00:00,35,Monday
2019-08-26 18:00:00,8814,8,2019,2019-08-26,18:00:00,35,Monday
2019-08-26 19:00:00,8651,8,2019,2019-08-26,19:00:00,35,Monday
2019-08-26 20:00:00,8657,8,2019,2019-08-26,20:00:00,35,Monday
2019-08-26 21:00:00,8660,8,2019,2019-08-26,21:00:00,35,Monday
2019-08-26 22:00:00,8663,8,2019,2019-08-26,22:00:00,35,Monday
2019-08-26 23:00:00,8574,8,2019,2019-08-26,23:00:00,35,Monday
2019-08-27 00:00:00,8147,8,2019,2019-08-27,00:00:00,35,Tuesday
2019-08-27 01:00:00,7541,8,2019,2019-08-27,01:00:00,35,Tuesday
2019-08-27 02:00:00,7286,8,2019,2019-08-27,02:00:00,35,Tuesday
2019-08-27 03:00:00,7142,8,2019,2019-08-27,03:00:00,35,Tuesday
2019-08-27 04:00:00,7109,8,2019,2019-08-27,04:00:00,35,Tuesday
2019-08-27 05:00:00,7158,8,2019,2019-08-27,05:00:00,35,Tuesday
2019-08-27 06:00:00,7340,8,2019,2019-08-27,06:00:00,35,Tuesday
2019-08-27 07:00:00,7890,8,2019,2019-08-27,07:00:00,35,Tuesday
2019-08-27 08:00:00,8456,8,2019,2019-08-27,08:00:00,35,Tuesday
2019-08-27 09:00:00,8651,8,2019,2019-08-27,09:00:00,35,Tuesday
2019-08-27 10:00:00,8799,8,2019,2019-08-27,10:00:00,35,Tuesday
2019-08-27 11:00:00,8801,8,2019,2019-08-27,11:00:00,35,Tuesday
2019-08-27 12:00:00,8892,8,2019,2019-08-27,12:00:00,35,Tuesday
2019-08-27 13:00:00,8972,8,2019,2019-08-27,13:00:00,35,Tuesday
2019-08-27 14:00:00,8891,8,2019,2019-08-27,14:00:00,35,Tuesday
2019-08-27 15:00:00,8916,8,2019,2019-08-27,15:00:00,35,Tuesday
2019-08-27 16:00:00,8869,8,2019,2019-08-27,16:00:00,35,Tuesday
2019-08-27 17:00:00,8853,8,2019,2019-08-27,17:00:00,35,Tuesday
2019-08-27 18:00:00,8788,8,2019,2019-08-27,18:00:00,35,Tuesday
2019-08-27 19:00:00,8755,8,2019,2019-08-27,19:00:00,35,Tuesday
2019-08-27 20:00:00,8798,8,2019,2019-08-27,20:00:00,35,Tuesday
2019-08-27 21:00:00,8755,8,2019,2019-08-27,21:00:00,35,Tuesday
2019-08-27 22:00:00,8620,8,2019,2019-08-27,22:00:00,35,Tuesday
2019-08-27 23:00:00,8503,8,2019,2019-08-27,23:00:00,35,Tuesday
2019-08-28 00:00:00,8100,8,2019,2019-08-28,00:00:00,35,Wednesday
2019-08-28 01:00:00,7539,8,2019,2019-08-28,01:00:00,35,Wednesday
2019-08-28 02:00:00,7190,8,2019,2019-08-28,02:00:00,35,Wednesday
2019-08-28 03:00:00,7046,8,2019,2019-08-28,03:00:00,35,Wednesday
2019-08-28 04:00:00,7050,8,2019,2019-08-28,04:00:00,35,Wednesday
2019-08-28 05:00:00,7121,8,2019,2019-08-28,05:00:00,35,Wednesday
2019-08-28 06:00:00,7196,8,2019,2019-08-28,06:00:00,35,Wednesday
2019-08-28 07:00:00,7773,8,2019,2019-08-28,07:00:00,35,Wednesday
2019-08-28 08:00:00,8362,8,2019,2019-08-28,08:00:00,35,Wednesday
2019-08-28 09:00:00,8699,8,2019,2019-08-28,09:00:00,35,Wednesday
2019-08-28 10:00:00,8905,8,2019,2019-08-28,10:00:00,35,Wednesday
2019-08-28 11:00:00,8948,8,2019,2019-08-28,11:00:00,35,Wednesday
2019-08-28 12:00:00,8933,8,2019,2019-08-28,12:00:00,35,Wednesday
2019-08-28 13:00:00,8904,8,2019,2019-08-28,13:00:00,35,Wednesday
2019-08-28 14:00:00,8860,8,2019,2019-08-28,14:00:00,35,Wednesday
2019-08-28 15:00:00,8841,8,2019,2019-08-28,15:00:00,35,Wednesday
2019-08-28 16:00:00,8838,8,2019,2019-08-28,16:00:00,35,Wednesday
2019-08-28 17:00:00,8792,8,2019,2019-08-28,17:00:00,35,Wednesday
2019-08-28 18:00:00,8770,8,2019,2019-08-28,18:00:00,35,Wednesday
2019-08-28 19:00:00,8738,8,2019,2019-08-28,19:00:00,35,Wednesday
2019-08-28 20:00:00,8750,8,2019,2019-08-28,20:00:00,35,Wednesday
2019-08-28 21:00:00,8715,8,2019,2019-08-28,21:00:00,35,Wednesday
2019-08-28 22:00:00,8646,8,2019,2019-08-28,22:00:00,35,Wednesday
2019-08-28 23:00:00,8502,8,2019,2019-08-28,23:00:00,35,Wednesday
2019-08-29 00:00:00,8137,8,2019,2019-08-29,00:00:00,35,Thursday
2019-08-29 01:00:00,7530,8,2019,2019-08-29,01:00:00,35,Thursday
2019-08-29 02:00:00,7237,8,2019,2019-08-29,02:00:00,35,Thursday
2019-08-29 03:00:00,7096,8,2019,2019-08-29,03:00:00,35,Thursday
2019-08-29 04:00:00,7103,8,2019,2019-08-29,04:00:00,35,Thursday
2019-08-29 05:00:00,7129,8,2019,2019-08-29,05:00:00,35,Thursday
2019-08-29 06:00:00,7301,8,2019,2019-08-29,06:00:00,35,Thursday
2019-08-29 07:00:00,7843,8,2019,2019-08-29,07:00:00,35,Thursday
2019-08-29 08:00:00,8421,8,2019,2019-08-29,08:00:00,35,Thursday
2019-08-29 09:00:00,8766,8,2019,2019-08-29,09:00:00,35,Thursday
2019-08-29 10:00:00,8926,8,2019,2019-08-29,10:00:00,35,Thursday
2019-08-29 11:00:00,8941,8,2019,2019-08-29,11:00:00,35,Thursday
2019-08-29 12:00:00,8956,8,2019,2019-08-29,12:00:00,35,Thursday
2019-08-29 13:00:00,9034,8,2019,2019-08-29,13:00:00,35,Thursday
2019-08-29 14:00:00,8974,8,2019,2019-08-29,14:00:00,35,Thursday
2019-08-29 15:00:00,8925,8,2019,2019-08-29,15:00:00,35,Thursday
2019-08-29 16:00:00,8915,8,2019,2019-08-29,16:00:00,35,Thursday
2019-08-29 17:00:00,8868,8,2019,2019-08-29,17:00:00,35,Thursday
2019-08-29 18:00:00,8888,8,2019,2019-08-29,18:00:00,35,Thursday
2019-08-29 19:00:00,8866,8,2019,2019-08-29,19:00:00,35,Thursday
2019-08-29 20:00:00,8877,8,2019,2019-08-29,20:00:00,35,Thursday
2019-08-29 21:00:00,8846,8,2019,2019-08-29,21:00:00,35,Thursday
2019-08-29 22:00:00,8786,8,2019,2019-08-29,22:00:00,35,Thursday
2019-08-29 23:00:00,8649,8,2019,2019-08-29,23:00:00,35,Thursday
2019-08-30 00:00:00,8252,8,2019,2019-08-30,00:00:00,35,Friday
2019-08-30 01:00:00,7682,8,2019,2019-08-30,01:00:00,35,Friday
2019-08-30 02:00:00,7404,8,2019,2019-08-30,02:00:00,35,Friday
2019-08-30 03:00:00,7239,8,2019,2019-08-30,03:00:00,35,Friday
2019-08-30 04:00:00,7164,8,2019,2019-08-30,04:00:00,35,Friday
2019-08-30 05:00:00,7310,8,2019,2019-08-30,05:00:00,35,Friday
2019-08-30 06:00:00,7595,8,2019,2019-08-30,06:00:00,35,Friday
2019-08-30 07:00:00,8211,8,2019,2019-08-30,07:00:00,35,Friday
2019-08-30 08:00:00,8774,8,2019,2019-08-30,08:00:00,35,Friday
2019-08-30 09:00:00,9140,8,2019,2019-08-30,09:00:00,35,Friday
2019-08-30 10:00:00,9249,8,2019,2019-08-30,10:00:00,35,Friday
2019-08-30 11:00:00,9270,8,2019,2019-08-30,11:00:00,35,Friday
2019-08-30 12:00:00,9225,8,2019,2019-08-30,12:00:00,35,Friday
2019-08-30 13:00:00,9314,8,2019,2019-08-30,13:00:00,35,Friday
2019-08-30 14:00:00,9161,8,2019,2019-08-30,14:00:00,35,Friday
2019-08-30 15:00:00,9067,8,2019,2019-08-30,15:00:00,35,Friday
2019-08-30 16:00:00,9085,8,2019,2019-08-30,16:00:00,35,Friday
2019-08-30 17:00:00,9013,8,2019,2019-08-30,17:00:00,35,Friday
2019-08-30 18:00:00,8951,8,2019,2019-08-30,18:00:00,35,Friday
2019-08-30 19:00:00,8898,8,2019,2019-08-30,19:00:00,35,Friday
2019-08-30 20:00:00,8851,8,2019,2019-08-30,20:00:00,35,Friday
2019-08-30 21:00:00,8756,8,2019,2019-08-30,21:00:00,35,Friday
2019-08-30 22:00:00,8668,8,2019,2019-08-30,22:00:00,35,Friday
2019-08-30 23:00:00,8546,8,2019,2019-08-30,23:00:00,35,Friday
2019-08-31 00:00:00,8152,8,2019,2019-08-31,00:00:00,35,Saturday
2019-08-31 01:00:00,7649,8,2019,2019-08-31,01:00:00,35,Saturday
2019-08-31 02:00:00,7293,8,2019,2019-08-31,02:00:00,35,Saturday
2019-08-31 03:00:00,7174,8,2019,2019-08-31,03:00:00,35,Saturday
2019-08-31 04:00:00,7120,8,2019,2019-08-31,04:00:00,35,Saturday
2019-08-31 05:00:00,7100,8,2019,2019-08-31,05:00:00,35,Saturday
2019-08-31 06:00:00,7142,8,2019,2019-08-31,06:00:00,35,Saturday
2019-08-31 07:00:00,7179,8,2019,2019-08-31,07:00:00,35,Saturday
2019-08-31 08:00:00,7414,8,2019,2019-08-31,08:00:00,35,Saturday
2019-08-31 09:00:00,7736,8,2019,2019-08-31,09:00:00,35,Saturday
2019-08-31 10:00:00,7956,8,2019,2019-08-31,10:00:00,35,Saturday
2019-08-31 11:00:00,8060,8,2019,2019-08-31,11:00:00,35,Saturday
2019-08-31 12:00:00,8125,8,2019,2019-08-31,12:00:00,35,Saturday
2019-08-31 13:00:00,8131,8,2019,2019-08-31,13:00:00,35,Saturday
2019-08-31 14:00:00,8083,8,2019,2019-08-31,14:00:00,35,Saturday
2019-08-31 15:00:00,8092,8,2019,2019-08-31,15:00:00,35,Saturday
2019-08-31 16:00:00,8096,8,2019,2019-08-31,16:00:00,35,Saturday
2019-08-31 17:00:00,8166,8,2019,2019-08-31,17:00:00,35,Saturday
2019-08-31 18:00:00,8339,8,2019,2019-08-31,18:00:00,35,Saturday
2019-08-31 19:00:00,8353,8,2019,2019-08-31,19:00:00,35,Saturday
2019-08-31 20:00:00,8347,8,2019,2019-08-31,20:00:00,35,Saturday
2019-08-31 21:00:00,8363,8,2019,2019-08-31,21:00:00,35,Saturday
2019-08-31 22:00:00,8288,8,2019,2019-08-31,22:00:00,35,Saturday
2019-08-31 23:00:00,8293,8,2019,2019-08-31,23:00:00,35,Saturday
2019-09-01 00:00:00,8019,9,2019,2019-09-01,00:00:00,35,Sunday
2019-09-01 01:00:00,7581,9,2019,2019-09-01,01:00:00,35,Sunday
2019-09-01 02:00:00,7228,9,2019,2019-09-01,02:00:00,35,Sunday
2019-09-01 03:00:00,7034,9,2019,2019-09-01,03:00:00,35,Sunday
2019-09-01 04:00:00,7016,9,2019,2019-09-01,04:00:00,35,Sunday
2019-09-01 05:00:00,7000,9,2019,2019-09-01,05:00:00,35,Sunday
2019-09-01 06:00:00,7040,9,2019,2019-09-01,06:00:00,35,Sunday
2019-09-01 07:00:00,6913,9,2019,2019-09-01,07:00:00,35,Sunday
2019-09-01 08:00:00,7070,9,2019,2019-09-01,08:00:00,35,Sunday
2019-09-01 09:00:00,7324,9,2019,2019-09-01,09:00:00,35,Sunday
2019-09-01 10:00:00,7579,9,2019,2019-09-01,10:00:00,35,Sunday
2019-09-01 11:00:00,7737,9,2019,2019-09-01,11:00:00,35,Sunday
2019-09-01 12:00:00,7842,9,2019,2019-09-01,12:00:00,35,Sunday
2019-09-01 13:00:00,7920,9,2019,2019-09-01,13:00:00,35,Sunday
2019-09-01 14:00:00,7933,9,2019,2019-09-01,14:00:00,35,Sunday
2019-09-01 15:00:00,7918,9,2019,2019-09-01,15:00:00,35,Sunday
2019-09-01 16:00:00,7962,9,2019,2019-09-01,16:00:00,35,Sunday
2019-09-01 17:00:00,7992,9,2019,2019-09-01,17:00:00,35,Sunday
2019-09-01 18:00:00,8150,9,2019,2019-09-01,18:00:00,35,Sunday
2019-09-01 19:00:00,8302,9,2019,2019-09-01,19:00:00,35,Sunday
2019-09-01 20:00:00,8408,9,2019,2019-09-01,20:00:00,35,Sunday
2019-09-01 21:00:00,8453,9,2019,2019-09-01,21:00:00,35,Sunday
2019-09-01 22:00:00,8349,9,2019,2019-09-01,22:00:00,35,Sunday
2019-09-01 23:00:00,8314,9,2019,2019-09-01,23:00:00,35,Sunday
2019-09-02 00:00:00,8059,9,2019,2019-09-02,00:00:00,36,Monday
2019-09-02 01:00:00,7643,9,2019,2019-09-02,01:00:00,36,Monday
2019-09-02 02:00:00,7381,9,2019,2019-09-02,02:00:00,36,Monday
2019-09-02 03:00:00,7156,9,2019,2019-09-02,03:00:00,36,Monday
2019-09-02 04:00:00,7104,9,2019,2019-09-02,04:00:00,36,Monday
2019-09-02 05:00:00,7162,9,2019,2019-09-02,05:00:00,36,Monday
2019-09-02 06:00:00,7506,9,2019,2019-09-02,06:00:00,36,Monday
2019-09-02 07:00:00,8050,9,2019,2019-09-02,07:00:00,36,Monday
2019-09-02 08:00:00,8641,9,2019,2019-09-02,08:00:00,36,Monday
2019-09-02 09:00:00,8937,9,2019,2019-09-02,09:00:00,36,Monday
2019-09-02 10:00:00,9113,9,2019,2019-09-02,10:00:00,36,Monday
2019-09-02 11:00:00,9185,9,2019,2019-09-02,11:00:00,36,Monday
2019-09-02 12:00:00,9259,9,2019,2019-09-02,12:00:00,36,Monday
2019-09-02 13:00:00,9316,9,2019,2019-09-02,13:00:00,36,Monday
2019-09-02 14:00:00,9203,9,2019,2019-09-02,14:00:00,36,Monday
2019-09-02 15:00:00,9139,9,2019,2019-09-02,15:00:00,36,Monday
2019-09-02 16:00:00,9109,9,2019,2019-09-02,16:00:00,36,Monday
2019-09-02 17:00:00,9110,9,2019,2019-09-02,17:00:00,36,Monday
2019-09-02 18:00:00,9084,9,2019,2019-09-02,18:00:00,36,Monday
2019-09-02 19:00:00,9065,9,2019,2019-09-02,19:00:00,36,Monday
2019-09-02 20:00:00,9079,9,2019,2019-09-02,20:00:00,36,Monday
2019-09-02 21:00:00,8956,9,2019,2019-09-02,21:00:00,36,Monday
2019-09-02 22:00:00,8702,9,2019,2019-09-02,22:00:00,36,Monday
2019-09-02 23:00:00,8562,9,2019,2019-09-02,23:00:00,36,Monday
2019-09-03 00:00:00,8165,9,2019,2019-09-03,00:00:00,36,Tuesday
2019-09-03 01:00:00,7622,9,2019,2019-09-03,01:00:00,36,Tuesday
2019-09-03 02:00:00,7308,9,2019,2019-09-03,02:00:00,36,Tuesday
2019-09-03 03:00:00,7182,9,2019,2019-09-03,03:00:00,36,Tuesday
2019-09-03 04:00:00,7116,9,2019,2019-09-03,04:00:00,36,Tuesday
2019-09-03 05:00:00,7208,9,2019,2019-09-03,05:00:00,36,Tuesday
2019-09-03 06:00:00,7512,9,2019,2019-09-03,06:00:00,36,Tuesday
2019-09-03 07:00:00,8088,9,2019,2019-09-03,07:00:00,36,Tuesday
2019-09-03 08:00:00,8671,9,2019,2019-09-03,08:00:00,36,Tuesday
2019-09-03 09:00:00,8958,9,2019,2019-09-03,09:00:00,36,Tuesday
2019-09-03 10:00:00,8966,9,2019,2019-09-03,10:00:00,36,Tuesday
2019-09-03 11:00:00,8903,9,2019,2019-09-03,11:00:00,36,Tuesday
2019-09-03 12:00:00,8927,9,2019,2019-09-03,12:00:00,36,Tuesday
2019-09-03 13:00:00,8982,9,2019,2019-09-03,13:00:00,36,Tuesday
2019-09-03 14:00:00,8898,9,2019,2019-09-03,14:00:00,36,Tuesday
2019-09-03 15:00:00,8884,9,2019,2019-09-03,15:00:00,36,Tuesday
2019-09-03 16:00:00,8801,9,2019,2019-09-03,16:00:00,36,Tuesday
2019-09-03 17:00:00,8759,9,2019,2019-09-03,17:00:00,36,Tuesday
2019-09-03 18:00:00,8732,9,2019,2019-09-03,18:00:00,36,Tuesday
2019-09-03 19:00:00,8650,9,2019,2019-09-03,19:00:00,36,Tuesday
2019-09-03 20:00:00,8691,9,2019,2019-09-03,20:00:00,36,Tuesday
2019-09-03 21:00:00,8794,9,2019,2019-09-03,21:00:00,36,Tuesday
2019-09-03 22:00:00,8642,9,2019,2019-09-03,22:00:00,36,Tuesday
2019-09-03 23:00:00,8503,9,2019,2019-09-03,23:00:00,36,Tuesday
2019-09-04 00:00:00,8089,9,2019,2019-09-04,00:00:00,36,Wednesday
2019-09-04 01:00:00,7573,9,2019,2019-09-04,01:00:00,36,Wednesday
2019-09-04 02:00:00,7197,9,2019,2019-09-04,02:00:00,36,Wednesday
2019-09-04 03:00:00,7042,9,2019,2019-09-04,03:00:00,36,Wednesday
2019-09-04 04:00:00,7107,9,2019,2019-09-04,04:00:00,36,Wednesday
2019-09-04 05:00:00,7179,9,2019,2019-09-04,05:00:00,36,Wednesday
2019-09-04 06:00:00,7470,9,2019,2019-09-04,06:00:00,36,Wednesday
2019-09-04 07:00:00,8062,9,2019,2019-09-04,07:00:00,36,Wednesday
2019-09-04 08:00:00,8531,9,2019,2019-09-04,08:00:00,36,Wednesday
2019-09-04 09:00:00,8854,9,2019,2019-09-04,09:00:00,36,Wednesday
2019-09-04 10:00:00,8968,9,2019,2019-09-04,10:00:00,36,Wednesday
2019-09-04 11:00:00,8925,9,2019,2019-09-04,11:00:00,36,Wednesday
2019-09-04 12:00:00,8926,9,2019,2019-09-04,12:00:00,36,Wednesday
2019-09-04 13:00:00,8944,9,2019,2019-09-04,13:00:00,36,Wednesday
2019-09-04 14:00:00,8882,9,2019,2019-09-04,14:00:00,36,Wednesday
2019-09-04 15:00:00,8819,9,2019,2019-09-04,15:00:00,36,Wednesday
2019-09-04 16:00:00,8794,9,2019,2019-09-04,16:00:00,36,Wednesday
2019-09-04 17:00:00,8739,9,2019,2019-09-04,17:00:00,36,Wednesday
2019-09-04 18:00:00,8762,9,2019,2019-09-04,18:00:00,36,Wednesday
2019-09-04 19:00:00,8756,9,2019,2019-09-04,19:00:00,36,Wednesday
2019-09-04 20:00:00,8859,9,2019,2019-09-04,20:00:00,36,Wednesday
2019-09-04 21:00:00,8925,9,2019,2019-09-04,21:00:00,36,Wednesday
2019-09-04 22:00:00,8740,9,2019,2019-09-04,22:00:00,36,Wednesday
2019-09-04 23:00:00,8498,9,2019,2019-09-04,23:00:00,36,Wednesday
2019-09-05 00:00:00,8178,9,2019,2019-09-05,00:00:00,36,Thursday
2019-09-05 01:00:00,7698,9,2019,2019-09-05,01:00:00,36,Thursday
2019-09-05 02:00:00,7360,9,2019,2019-09-05,02:00:00,36,Thursday
2019-09-05 03:00:00,7250,9,2019,2019-09-05,03:00:00,36,Thursday
2019-09-05 04:00:00,7267,9,2019,2019-09-05,04:00:00,36,Thursday
2019-09-05 05:00:00,7470,9,2019,2019-09-05,05:00:00,36,Thursday
2019-09-05 06:00:00,7636,9,2019,2019-09-05,06:00:00,36,Thursday
2019-09-05 07:00:00,8172,9,2019,2019-09-05,07:00:00,36,Thursday
2019-09-05 08:00:00,8553,9,2019,2019-09-05,08:00:00,36,Thursday
2019-09-05 09:00:00,8776,9,2019,2019-09-05,09:00:00,36,Thursday
2019-09-05 10:00:00,8808,9,2019,2019-09-05,10:00:00,36,Thursday
2019-09-05 11:00:00,8823,9,2019,2019-09-05,11:00:00,36,Thursday
2019-09-05 11:05:00,8831,9,2019,2019-09-05,11:05:00,36,Thursday
2019-09-05 12:00:00,8940,9,2019,2019-09-05,12:00:00,36,Thursday
2019-09-05 12:05:00,8943,9,2019,2019-09-05,12:05:00,36,Thursday
2019-09-05 13:00:00,8919,9,2019,2019-09-05,13:00:00,36,Thursday
2019-09-05 13:05:00,8921,9,2019,2019-09-05,13:05:00,36,Thursday
2019-09-05 14:00:00,8873,9,2019,2019-09-05,14:00:00,36,Thursday
2019-09-05 14:05:00,8862,9,2019,2019-09-05,14:05:00,36,Thursday
2019-09-05 15:00:00,8779,9,2019,2019-09-05,15:00:00,36,Thursday
2019-09-05 15:05:00,8783,9,2019,2019-09-05,15:05:00,36,Thursday
2019-09-05 16:00:00,8883,9,2019,2019-09-05,16:00:00,36,Thursday
2019-09-05 16:05:00,8887,9,2019,2019-09-05,16:05:00,36,Thursday
2019-09-05 17:00:00,8885,9,2019,2019-09-05,17:00:00,36,Thursday
2019-09-05 17:05:00,8887,9,2019,2019-09-05,17:05:00,36,Thursday
2019-09-05 18:00:00,8881,9,2019,2019-09-05,18:00:00,36,Thursday
2019-09-05 18:05:00,8877,9,2019,2019-09-05,18:05:00,36,Thursday
2019-09-05 19:00:00,8854,9,2019,2019-09-05,19:00:00,36,Thursday
2019-09-05 19:05:00,8857,9,2019,2019-09-05,19:05:00,36,Thursday
2019-09-05 20:00:00,8955,9,2019,2019-09-05,20:00:00,36,Thursday
2019-09-05 20:05:00,8968,9,2019,2019-09-05,20:05:00,36,Thursday
2019-09-05 21:00:00,8993,9,2019,2019-09-05,21:00:00,36,Thursday
2019-09-05 21:05:00,8988,9,2019,2019-09-05,21:05:00,36,Thursday
2019-09-05 22:00:00,8714,9,2019,2019-09-05,22:00:00,36,Thursday
2019-09-05 22:05:00,8669,9,2019,2019-09-05,22:05:00,36,Thursday
2019-09-05 23:00:00,8613,9,2019,2019-09-05,23:00:00,36,Thursday
2019-09-05 23:05:00,8615,9,2019,2019-09-05,23:05:00,36,Thursday
2019-09-06 00:00:00,8298,9,2019,2019-09-06,00:00:00,36,Friday
2019-09-06 00:05:00,8252,9,2019,2019-09-06,00:05:00,36,Friday
2019-09-06 01:00:00,7717,9,2019,2019-09-06,01:00:00,36,Friday
2019-09-06 01:05:00,7688,9,2019,2019-09-06,01:05:00,36,Friday
2019-09-06 02:00:00,7430,9,2019,2019-09-06,02:00:00,36,Friday
2019-09-06 02:05:00,7417,9,2019,2019-09-06,02:05:00,36,Friday
2019-09-06 03:00:00,7319,9,2019,2019-09-06,03:00:00,36,Friday
2019-09-06 03:05:00,7313,9,2019,2019-09-06,03:05:00,36,Friday
2019-09-06 04:00:00,7278,9,2019,2019-09-06,04:00:00,36,Friday
2019-09-06 04:05:00,7278,9,2019,2019-09-06,04:05:00,36,Friday
2019-09-06 05:00:00,7384,9,2019,2019-09-06,05:00:00,36,Friday
2019-09-06 05:05:00,7391,9,2019,2019-09-06,05:05:00,36,Friday
2019-09-06 06:00:00,7675,9,2019,2019-09-06,06:00:00,36,Friday
2019-09-06 06:05:00,7726,9,2019,2019-09-06,06:05:00,36,Friday
2019-09-06 07:00:00,8272,9,2019,2019-09-06,07:00:00,36,Friday
2019-09-06 07:05:00,8309,9,2019,2019-09-06,07:05:00,36,Friday
2019-09-06 08:00:00,8708,9,2019,2019-09-06,08:00:00,36,Friday
2019-09-06 08:05:00,8743,9,2019,2019-09-06,08:05:00,36,Friday
2019-09-06 09:00:00,9052,9,2019,2019-09-06,09:00:00,36,Friday
2019-09-06 09:05:00,9065,9,2019,2019-09-06,09:05:00,36,Friday
2019-09-06 10:00:00,9118,9,2019,2019-09-06,10:00:00,36,Friday
2019-09-06 10:05:00,9124,9,2019,2019-09-06,10:05:00,36,Friday
2019-09-06 11:00:00,9043,9,2019,2019-09-06,11:00:00,36,Friday
2019-09-06 11:05:00,9031,9,2019,2019-09-06,11:05:00,36,Friday
2019-09-06 12:00:00,9132,9,2019,2019-09-06,12:00:00,36,Friday
2019-09-06 12:05:00,9137,9,2019,2019-09-06,12:05:00,36,Friday
2019-09-06 13:00:00,9092,9,2019,2019-09-06,13:00:00,36,Friday
2019-09-06 13:05:00,9091,9,2019,2019-09-06,13:05:00,36,Friday
2019-09-06 14:00:00,8938,9,2019,2019-09-06,14:00:00,36,Friday
2019-09-06 14:05:00,8928,9,2019,2019-09-06,14:05:00,36,Friday
2019-09-06 15:00:00,8881,9,2019,2019-09-06,15:00:00,36,Friday
2019-09-06 15:05:00,8877,9,2019,2019-09-06,15:05:00,36,Friday
2019-09-06 16:00:00,8859,9,2019,2019-09-06,16:00:00,36,Friday
2019-09-06 16:05:00,8858,9,2019,2019-09-06,16:05:00,36,Friday
2019-09-06 17:00:00,8823,9,2019,2019-09-06,17:00:00,36,Friday
2019-09-06 17:05:00,8816,9,2019,2019-09-06,17:05:00,36,Friday
2019-09-06 18:00:00,8814,9,2019,2019-09-06,18:00:00,36,Friday
2019-09-06 18:05:00,8810,9,2019,2019-09-06,18:05:00,36,Friday
2019-09-06 19:00:00,8802,9,2019,2019-09-06,19:00:00,36,Friday
2019-09-06 19:05:00,8817,9,2019,2019-09-06,19:05:00,36,Friday
2019-09-06 20:00:00,8949,9,2019,2019-09-06,20:00:00,36,Friday
2019-09-06 20:05:00,8950,9,2019,2019-09-06,20:05:00,36,Friday
2019-09-06 21:00:00,9043,9,2019,2019-09-06,21:00:00,36,Friday
2019-09-06 21:05:00,9051,9,2019,2019-09-06,21:05:00,36,Friday
2019-09-06 22:00:00,8818,9,2019,2019-09-06,22:00:00,36,Friday
2019-09-06 22:05:00,8776,9,2019,2019-09-06,22:05:00,36,Friday
2019-09-06 23:00:00,8627,9,2019,2019-09-06,23:00:00,36,Friday
2019-09-06 23:05:00,8624,9,2019,2019-09-06,23:05:00,36,Friday
2019-09-07 00:00:00,8310,9,2019,2019-09-07,00:00:00,36,Saturday
2019-09-07 00:05:00,8266,9,2019,2019-09-07,00:05:00,36,Saturday
2019-09-07 01:00:00,7822,9,2019,2019-09-07,01:00:00,36,Saturday
2019-09-07 01:05:00,7793,9,2019,2019-09-07,01:05:00,36,Saturday
2019-09-07 02:00:00,7462,9,2019,2019-09-07,02:00:00,36,Saturday
2019-09-07 02:05:00,7446,9,2019,2019-09-07,02:05:00,36,Saturday
2019-09-07 03:00:00,7329,9,2019,2019-09-07,03:00:00,36,Saturday
2019-09-07 03:05:00,7325,9,2019,2019-09-07,03:05:00,36,Saturday
2019-09-07 04:00:00,7292,9,2019,2019-09-07,04:00:00,36,Saturday
2019-09-07 04:05:00,7283,9,2019,2019-09-07,04:05:00,36,Saturday
2019-09-07 05:00:00,7352,9,2019,2019-09-07,05:00:00,36,Saturday
2019-09-07 05:05:00,7365,9,2019,2019-09-07,05:05:00,36,Saturday
2019-09-07 06:00:00,7506,9,2019,2019-09-07,06:00:00,36,Saturday
2019-09-07 06:05:00,7521,9,2019,2019-09-07,06:05:00,36,Saturday
2019-09-07 07:00:00,7595,9,2019,2019-09-07,07:00:00,36,Saturday
2019-09-07 07:05:00,7590,9,2019,2019-09-07,07:05:00,36,Saturday
2019-09-07 08:00:00,7700,9,2019,2019-09-07,08:00:00,36,Saturday
2019-09-07 08:05:00,7722,9,2019,2019-09-07,08:05:00,36,Saturday
2019-09-07 09:00:00,7947,9,2019,2019-09-07,09:00:00,36,Saturday
2019-09-07 09:05:00,7972,9,2019,2019-09-07,09:05:00,36,Saturday
2019-09-07 10:00:00,8214,9,2019,2019-09-07,10:00:00,36,Saturday
2019-09-07 10:05:00,8225,9,2019,2019-09-07,10:05:00,36,Saturday
2019-09-07 11:00:00,8383,9,2019,2019-09-07,11:00:00,36,Saturday
2019-09-07 11:05:00,8387,9,2019,2019-09-07,11:05:00,36,Saturday
2019-09-07 12:00:00,8406,9,2019,2019-09-07,12:00:00,36,Saturday
2019-09-07 12:05:00,8407,9,2019,2019-09-07,12:05:00,36,Saturday
2019-09-07 13:00:00,8425,9,2019,2019-09-07,13:00:00,36,Saturday
